ORDERS|1|0|0|0|0|Clerk#000000395|oost furiously. pinto|0|0|109|0|0|0|0|0|0|0|0|19940417|96|2-HIGH|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|55090.67|0
ORDERS|1|0|0|0|0|Clerk#000000547|hang blithely along the regular accounts. furiously even ideas after the|0|0|22|0|0|0|0|0|0|0|0|19930129|97|3-MEDIUM|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|68908.31|0
ORDERS|1|0|0|0|0|Clerk#000000448|c asymptotes. quickly regular packages should have to nag re|0|0|106|0|0|0|0|0|0|0|0|19940925|98|1-URGENT|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|51004.44|0
ORDERS|1|0|0|0|0|Clerk#000000973|e carefully ironic packages. pending|0|0|89|0|0|0|0|0|0|0|0|19940313|99|4-NOT SPECIFIED|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|92326.79|0
ORDERS|1|0|0|0|0|Clerk#000000577|heodolites detect slyly alongside of the ent|0|0|148|0|0|0|0|0|0|0|0|19980228|100|4-NOT SPECIFIED|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|141311.01|0
ORDERS|1|0|0|0|0|Clerk#000000419|ding accounts above the slyly final asymptote|0|0|28|0|0|0|0|0|0|0|0|19960317|101|3-MEDIUM|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|95591.4|0
ORDERS|1|0|0|0|0|Clerk#000000596| slyly according to the asymptotes. carefully final packages integrate furious|0|0|1|0|0|0|0|0|0|0|0|19970509|102|2-HIGH|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|113954.89|0
CUSTOMER|1|-272.6|PkWS 3HlXqwTuzrKg633BEi|0|0|0|ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans.|0|0|11|0|0|0|0|0|BUILDING|Customer#000000011|23|0|0|0|0|0|33-464-151-3439|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3396.49|9PWKuhzT4Zr1Q|0|0|0| to the carefully final braids. blithely regular requests nag. ironic theodolites boost quickly along|0|0|12|0|0|0|0|0|HOUSEHOLD|Customer#000000012|13|0|0|0|0|0|23-791-276-1263|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3857.34|nsXQu0oVjD7PM659uC3SRSp|0|0|0|ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely|0|0|13|0|0|0|0|0|BUILDING|Customer#000000013|3|0|0|0|0|0|13-761-547-5974|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|5266.3|KXkletMlL2JQEA |0|0|0|, ironic packages across the unus|0|0|14|0|0|0|0|0|FURNITURE|Customer#000000014|1|0|0|0|0|0|11-845-129-3851|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|2788.52|YtWggXoOLdwdo7b0y,BZaGUQMLJMX1Y,EC,6Dn|0|0|0| platelets. regular deposits detect asymptotes. blithely unusual packages nag slyly at the fluf|0|0|15|0|0|0|0|0|HOUSEHOLD|Customer#000000015|23|0|0|0|0|0|33-687-542-7601|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|4681.03|cYiaeMLZSMAOQ2 d0W,|0|0|0|kly silent courts. thinly regular theodolites sleep fluffily after|0|0|16|0|0|0|0|0|FURNITURE|Customer#000000016|10|0|0|0|0|0|20-781-609-3107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|6.34|izrh 6jdqtp2eqdtbkswDD8SG4SzXruMfIXyR7|0|0|0|packages wake! blithely even pint|0|0|17|0|0|0|0|0|AUTOMOBILE|Customer#000000017|2|0|0|0|0|0|12-970-682-3487|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|5494.43|3txGO AiuFux3zT0Z9NYaFRnZt|0|0|0|s sleep. carefully even instructions nag furiously alongside of t|0|0|18|0|0|0|0|0|BUILDING|Customer#000000018|6|0|0|0|0|0|16-155-215-1315|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|8914.71|uc,3bHIx84H,wdrmLOjVsiqXCq2tr|0|0|0| nag. furiously careful packages are slyly at the accounts. furiously regular in|0|0|19|0|0|0|0|0|HOUSEHOLD|Customer#000000019|18|0|0|0|0|0|28-396-526-5053|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|7603.4|JrPk8Pqplj4Ne|0|0|0|g alongside of the special excuses-- fluffily enticing packages wake|0|0|20|0|0|0|0|0|FURNITURE|Customer#000000020|22|0|0|0|0|0|32-957-234-8742|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ORDERS|1|0|0|0|0|Clerk#000000090|ges. carefully unusual instructions haggle quickly regular f|0|0|31|0|0|0|0|0|0|0|0|19960620|103|4-NOT SPECIFIED|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|95563.95|0
ORDERS|1|0|0|0|0|Clerk#000000385|ns integrate fluffily. ironic asymptotes after the regular excuses nag around|0|0|74|0|0|0|0|0|0|0|0|19920615|128|1-URGENT|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|36333.34|0
ORDERS|1|0|0|0|0|Clerk#000000859|ing tithes. carefully pending deposits boost about the silently express|0|0|73|0|0|0|0|0|0|0|0|19921119|129|5-LOW|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|188124.55|0
ORDERS|1|0|0|0|0|Clerk#000000036|le slyly unusual, regular packages? express deposits det|0|0|37|0|0|0|0|0|0|0|0|19920508|130|2-HIGH|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|115717.37|0
ORDERS|1|0|0|0|0|Clerk#000000625|after the fluffily special foxes integrate s|0|0|94|0|0|0|0|0|0|0|0|19940608|131|3-MEDIUM|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|96596.81|0
ORDERS|1|0|0|0|0|Clerk#000000488|sits are daringly accounts. carefully regular foxes sleep slyly about the|0|0|28|0|0|0|0|0|0|0|0|19930611|132|3-MEDIUM|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|118802.62|0
ORDERS|1|0|0|0|0|Clerk#000000738|usly final asymptotes|0|0|44|0|0|0|0|0|0|0|0|19971129|133|1-URGENT|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|80437.72|0
ORDERS|1|0|0|0|0|Clerk#000000711|lar theodolites boos|0|0|7|0|0|0|0|0|0|0|0|19920501|134|4-NOT SPECIFIED|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|154260.84|0
ORDERS|1|0|0|0|0|Clerk#000000804|l platelets use according t|0|0|61|0|0|0|0|0|0|0|0|19951021|135|4-NOT SPECIFIED|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|174569.88|0
ORDERS|1|0|0|0|0|Clerk#000000342|thely special sauternes wake slyly of t|0|0|83|0|0|0|0|0|0|0|0|19961219|160|4-NOT SPECIFIED|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|86076.86|0
ORDERS|1|0|0|0|0|Clerk#000000322|carefully! special instructions sin|0|0|17|0|0|0|0|0|0|0|0|19940831|161|2-HIGH|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19056.99|0
ORDERS|1|0|0|0|0|Clerk#000000378|nts hinder fluffily ironic instructions. express, express excuses|0|0|16|0|0|0|0|0|0|0|0|19950508|162|3-MEDIUM|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2158.13|0
ORDERS|1|0|0|0|0|Clerk#000000379|y final packages. final foxes since the quickly even|0|0|88|0|0|0|0|0|0|0|0|19970905|163|3-MEDIUM|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|125170.86|0
ORDERS|1|0|0|0|0|Clerk#000000209|cajole ironic courts. slyly final ideas are slyly. blithely final Tiresias sub|0|0|1|0|0|0|0|0|0|0|0|19921021|164|5-LOW|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|202660.52|0
ORDERS|1|0|0|0|0|Clerk#000000292|across the blithely regular accounts. bold|0|0|28|0|0|0|0|0|0|0|0|19930130|165|4-NOT SPECIFIED|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|141824.23|0
ORDERS|1|0|0|0|0|Clerk#000000440|lets. ironic, bold asymptotes kindle|0|0|109|0|0|0|0|0|0|0|0|19950912|166|2-HIGH|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|93335.6|0
ORDERS|1|0|0|0|0|Clerk#000000731|s nag furiously bold excuses. fluffily iron|0|0|121|0|0|0|0|0|0|0|0|19930104|167|4-NOT SPECIFIED|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|52982.23|0
ORDERS|1|0|0|0|0|Clerk#000000483|y unusual platelets among the final instructions integrate rut|0|0|83|0|0|0|0|0|0|0|0|19971125|192|5-LOW|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|133002.55|0
ORDERS|1|0|0|0|0|Clerk#000000025|the furiously final pin|0|0|80|0|0|0|0|0|0|0|0|19930808|193|1-URGENT|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|48053.18|0
ORDERS|1|0|0|0|0|Clerk#000000352|egular requests haggle slyly regular, regular pinto beans. asymptote|0|0|62|0|0|0|0|0|0|0|0|19920405|194|3-MEDIUM|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|114097.63|0
CUSTOMER|1|1428.25|XYmVpr9yAHDEn|0|0|0| quickly final accounts integrate blithely furiously u|0|0|21|0|0|0|0|0|MACHINERY|Customer#000000021|8|0|0|0|0|0|18-902-614-8344|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|591.98|QI6p41,FNs5k7RZoCCVPUTkUdYpB|0|0|0|s nod furiously above the furiously ironic ideas.|0|0|22|0|0|0|0|0|MACHINERY|Customer#000000022|3|0|0|0|0|0|13-806-545-9701|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3332.02|OdY W13N7Be3OC5MpgfmcYss0Wn6TKT|0|0|0|deposits. special deposits cajole slyly. fluffily special deposits about the furiously|0|0|23|0|0|0|0|0|HOUSEHOLD|Customer#000000023|3|0|0|0|0|0|13-312-472-8245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|9255.67|HXAFgIAyjxtdqwimt13Y3OZO 4xeLe7U8PqG|0|0|0|into beans. fluffily final ideas haggle fluffily|0|0|24|0|0|0|0|0|MACHINERY|Customer#000000024|13|0|0|0|0|0|23-127-851-8031|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|7133.7|Hp8GyFQgGHFYSilH5tBfe|0|0|0|y. accounts sleep ruthlessly according to the regular theodolites. unusual instructions sleep. ironic, final|0|0|25|0|0|0|0|0|FURNITURE|Customer#000000025|12|0|0|0|0|0|22-603-468-3533|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|5182.05|8ljrc5ZeMl7UciP|0|0|0|c requests use furiously ironic requests. slyly ironic dependencies us|0|0|26|0|0|0|0|0|AUTOMOBILE|Customer#000000026|22|0|0|0|0|0|32-363-455-4837|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|5679.84|IS8GIyxpBrLpMT0u7|0|0|0| about the carefully ironic pinto beans. accoun|0|0|27|0|0|0|0|0|BUILDING|Customer#000000027|3|0|0|0|0|0|13-137-193-2709|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|1007.18|iVyg0daQ,Tha8x2WPWA9m2529m|0|0|0| along the regular deposits. furiously final pac|0|0|28|0|0|0|0|0|FURNITURE|Customer#000000028|8|0|0|0|0|0|18-774-241-1462|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|7618.27|sJ5adtfyAkCK63df2,vF25zyQMVYE34uh|0|0|0|its after the carefully final platelets x-ray against|0|0|29|0|0|0|0|0|FURNITURE|Customer#000000029|0|0|0|0|0|0|10-773-203-7342|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|9321.01|nJDsELGAavU63Jl0c5NKsKfL8rIJQQkQnYL2QJY|0|0|0|lithely final requests. furiously unusual account|0|0|30|0|0|0|0|0|BUILDING|Customer#000000030|1|0|0|0|0|0|11-764-165-5076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|5236.89|LUACbO0viaAv6eXOAebryDB xjVst|0|0|0|s use among the blithely pending depo|0|0|31|0|0|0|0|0|HOUSEHOLD|Customer#000000031|23|0|0|0|0|0|33-197-837-7094|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3471.53|jD2xZzi UmId,DCtNBLXKj9q0Tlp2iQ6ZcO3J|0|0|0|cial ideas. final, furious requests across the e|0|0|32|0|0|0|0|0|BUILDING|Customer#000000032|15|0|0|0|0|0|25-430-914-2194|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|-78.56|qFSlMuLucBmx9xnn5ib2csWUweg D|0|0|0|s. slyly regular accounts are furiously. carefully pending requests|0|0|33|0|0|0|0|0|AUTOMOBILE|Customer#000000033|17|0|0|0|0|0|27-375-391-1280|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|8589.7|Q6G9wZ6dnczmtOx509xgE,M2KV|0|0|0|nder against the even, pending accounts. even|0|0|34|0|0|0|0|0|HOUSEHOLD|Customer#000000034|15|0|0|0|0|0|25-344-968-5422|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|1228.24|TEjWGE4nBzJL2|0|0|0|requests. special, express requests nag slyly furiousl|0|0|35|0|0|0|0|0|HOUSEHOLD|Customer#000000035|17|0|0|0|0|0|27-566-888-7431|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|4987.27|3TvCzjuPzpJ0,DdJ8kW5U|0|0|0|haggle. enticing, quiet platelets grow quickly bold sheaves. carefully regular acc|0|0|36|0|0|0|0|0|BUILDING|Customer#000000036|21|0|0|0|0|0|31-704-669-5769|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|-917.75|7EV4Pwh,3SboctTWt|0|0|0|ilent packages are carefully among the deposits. furiousl|0|0|37|0|0|0|0|0|FURNITURE|Customer#000000037|8|0|0|0|0|0|18-385-235-7162|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|6345.11|a5Ee5e9568R8RLP 2ap7|0|0|0|lar excuses. closely even asymptotes cajole blithely excuses. carefully silent pinto beans sleep carefully fin|0|0|38|0|0|0|0|0|HOUSEHOLD|Customer#000000038|12|0|0|0|0|0|22-306-880-7212|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|6264.31|nnbRg,Pvy33dfkorYE FdeZ60|0|0|0|tions. slyly silent excuses slee|0|0|39|0|0|0|0|0|AUTOMOBILE|Customer#000000039|2|0|0|0|0|0|12-387-467-6509|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|1335.3|gOnGWAyhSV1ofv|0|0|0|rges impress after the slyly ironic courts. foxes are. blithely|0|0|40|0|0|0|0|0|BUILDING|Customer#000000040|3|0|0|0|0|0|13-652-915-8939|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|270.95|IM9mzmyoxeBmvNw8lA7G3Ydska2nkZF|0|0|0|ly regular accounts hang bold, silent packages. unusual foxes haggle slyly above the special, final depo|0|0|41|0|0|0|0|0|HOUSEHOLD|Customer#000000041|10|0|0|0|0|0|20-917-711-4011|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|8727.01|ziSrvyyBke|0|0|0|ssly according to the pinto beans: carefully special requests across the even, pending accounts wake special|0|0|42|0|0|0|0|0|BUILDING|Customer#000000042|5|0|0|0|0|0|15-416-330-4175|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|9904.28|ouSbjHk8lh5fKX3zGso3ZSIj9Aa3PoaFd|0|0|0|ial requests: carefully pending foxes detect quickly. carefully final courts cajole quickly. carefully|0|0|43|0|0|0|0|0|MACHINERY|Customer#000000043|19|0|0|0|0|0|29-316-665-2897|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|7315.94|Oi,dOSPwDu4jo4x,,P85E0dmhZGvNtBwi|0|0|0|r requests around the unusual, bold a|0|0|44|0|0|0|0|0|AUTOMOBILE|Customer#000000044|16|0|0|0|0|0|26-190-260-5375|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|9983.38|4v3OcpFgoOmMG,CbnF,4mdC|0|0|0|nto beans haggle slyly alongside of t|0|0|45|0|0|0|0|0|AUTOMOBILE|Customer#000000045|9|0|0|0|0|0|19-715-298-9917|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|5744.59|eaTXWWm10L9|0|0|0|ctions. accounts sleep furiously even requests. regular, regular accounts cajole blithely around the final pa|0|0|46|0|0|0|0|0|AUTOMOBILE|Customer#000000046|6|0|0|0|0|0|16-357-681-2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|274.58|b0UgocSqEW5 gdVbhNT|0|0|0|ions. express, ironic instructions sleep furiously ironic ideas. furi|0|0|47|0|0|0|0|0|BUILDING|Customer#000000047|2|0|0|0|0|0|12-427-271-9466|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3792.5|0UU iPhBupFvemNB|0|0|0|re fluffily pending foxes. pending, bold platelets sleep slyly. even platelets cajo|0|0|48|0|0|0|0|0|BUILDING|Customer#000000048|0|0|0|0|0|0|10-508-348-5882|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|4573.94|cNgAeX7Fqrdf7HQN9EwjUa4nxT,68L FKAxzl|0|0|0|nusual foxes! fluffily pending packages maintain to the regular|0|0|49|0|0|0|0|0|FURNITURE|Customer#000000049|10|0|0|0|0|0|20-908-631-4424|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|4266.13|9SzDYlkzxByyJ1QeTI o|0|0|0|ts. furiously ironic accounts cajole furiously slyly ironic dinos.|0|0|50|0|0|0|0|0|MACHINERY|Customer#000000050|6|0|0|0|0|0|16-658-112-3221|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ORDERS|1|0|0|0|0|Clerk#000000216|old forges are furiously sheaves. slyly fi|0|0|136|0|0|0|0|0|0|0|0|19931228|195|3-MEDIUM|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120053.52|0
ORDERS|1|0|0|0|0|Clerk#000000988|beans boost at the foxes. silent foxes|0|0|65|0|0|0|0|0|0|0|0|19930317|196|2-HIGH|F|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|33248.04|0
ORDERS|1|0|0|0|0|Clerk#000000969|solve quickly about the even braids. carefully express deposits affix care|0|0|34|0|0|0|0|0|0|0|0|19950407|197|2-HIGH|P|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100290.07|0
